timestamp,omy_position_x,omy_position_y,omy_position_z,fr3_target_position_x,fr3_target_position_y,fr3_target_position_z,fr3_actual_position_x,fr3_actual_position_y,fr3_actual_position_z,position_error_norm,omy_relative_angle_deg,fr3_target_angle_deg,fr3_actual_angle_deg,orientation_error_deg,q1,q2,q3,q4,q5,q6,q7,q_cmd1,q_cmd2,q_cmd3,q_cmd4,q_cmd5,q_cmd6,q_cmd7,max_joint_step,raw_max_dq,cmd_max_dq,dq_saturated,dt
5699.626961744,-0.08265867863236909,0.35482598547890487,0.3589339370566085,0.5561039235944432,-0.004240507128183526,0.6189349805330169,0.5559845356700966,-0.002063209778899615,0.6187627982677293,0.0021873554709187265,3.3011408104005215,3.301140810400518,1.3989666537027283,1.928764294522042,-0.0027724969279080427,0.007658226157445674,-0.002693629730300243,-1.5727987007799855,0.008211524237547011,1.5646040082246195,-0.7671805493040781,-0.008833020311650522,0.006140140976911915,-0.008859520966610728,-1.5596460329112085,0.026349761826574204,1.5534052394718931,-0.7339275287046509,0.0008628265116788855,0.0008628265116788855,0.0008628265116788855,False,0.004967062000105216
5699.655097306,-0.08256669002820896,0.3548268529578722,0.35893102381995373,0.5561045308297202,-0.004304899151095614,0.6189329412673585,0.5559909530585424,-0.002504267175042044,0.6187866719956389,0.0018101298636124738,3.388028179991378,3.3880281799913745,1.676965949582676,1.7669466671301919,-0.0033465907220158464,0.008071658664841021,-0.0032671050976334826,-1.5720389697548482,0.009990960318401606,1.563376465853407,-0.7638463521968477,-0.00958603604671309,0.006959552688860773,-0.009606103691218046,-1.5581852523582032,0.029407033896818823,1.5507576836793606,-0.73006359287476,0.0007115704215513254,0.0007115704215513254,0.0007115704215513254,False,0.005717752000236942
5699.68408065,-0.08238274256807167,0.35482869054745303,0.3589243569997594,0.5561058171424268,-0.004433662373191719,0.6189282744932225,0.5559951735866615,-0.002955648580338772,0.6188096624291509,0.0014868878875151507,3.581410067909178,3.5814100679091734,1.9628525850938583,1.7568372201070295,-0.003941023619081474,0.008529480862180873,-0.0038615254156136613,-1.571202411966855,0.01190133276413669,1.5619956517916898,-0.7604895602859355,-0.010296352534527866,0.0079542886145203,-0.010302306811778194,-1.556461381552658,0.032789558074533924,1.547642429868925,-0.7270170814149804,0.0007154904779845741,0.0007154904779845741,0.0007154904779845741,False,0.005001718999665172
5699.711677634,-0.08221006819342812,0.35473963353859156,0.3583994204030256,0.5560434772362238,-0.004554534435442205,0.6185608188755088,0.5559975503536535,-0.003406195132866302,0.6188309280529941,0.0011805724883059516,3.803152138470547,3.803152138470544,2.2521601030437686,1.8215958370870853,-0.004549106371384355,0.00904298328947981,-0.0044689752041301945,-1.5702714274391458,0.013966880584256925,1.5604288551769263,-0.757192298871185,-0.010967900473513514,0.009108150730352496,-0.010950896708916313,-1.5545160110636933,0.036524334261653246,1.543970776797165,-0.7247922911950827,0.0008195728001777217,0.0008195728001777217,0.0008195728001777217,False,0.005284328000016103
5699.739832848,-0.08154274827196799,0.3548285809409639,0.35890457820595084,0.5561057404178844,-0.0050216583804642955,0.6189144293375566,0.5559973456863694,-0.003846712499638406,0.6188489359577181,0.00118175150665976,4.342735742650625,4.342735742650618,2.5416503268513857,2.209575274622257,-0.005166492049282319,0.009623277037029246,-0.005083791438696319,-1.5692293928316652,0.016215731780522234,1.5586332405846997,-0.7540198414959606,-0.011702052991437676,0.010527491581862962,-0.011648243455653384,-1.5520996083306993,0.041116468864792456,1.5394202068992213,-0.7231619528705654,0.0010353232315443528,0.0010353232315443528,0.0010353232315443528,False,0.005246185999567388
5699.767622918,-0.08054730745134045,0.35472972872632613,0.3583603486481678,0.556036543867638,-0.005718466954903572,0.6185334686471085,0.5559932958980554,-0.004269762087012064,0.6188624788450139,0.0014862247109543518,5.242721054210329,5.242721054210321,2.8315728594444054,2.998951555181653,-0.005797584345507793,0.0102951182416108,-0.005707581489452088,-1.5680335700053358,0.018736421484204683,1.5565196967198576,-0.7510150931735944,-0.012626011174704485,0.012427415411235026,-0.012513186509195176,-1.5489555682773974,0.04724283455190646,1.5332192293939315,-0.7219661304838677,0.0014420634289420422,0.0014420634289420422,0.0014420634289420422,False,0.005522129999917524
5699.794769481,-0.07948427416035868,0.3548074020688357,0.35883749521887287,0.5560909152073947,-0.006462590258590812,0.618867471246602,0.5559833172760634,-0.004673160370918389,0.6188701197567545,0.0017926638425338267,6.2323867267540525,6.2323867267540445,3.1271631732477543,3.828759117318612,-0.006459113969225885,0.011099185110227953,-0.0063533317968603835,-1.5666142347236613,0.02168070872025617,1.5539423399386505,-0.7481936938429236,-0.013873381560673173,0.014948018541812238,-0.013669098295073082,-1.5447487126297095,0.05560471870291748,1.5249515975740027,-0.7210001184471411,0.0018692227974028586,0.0018692227974028586,0.0018692227974028586,False,0.0049060359997383785
5699.822986014,-0.07831216593657675,0.3547798393078405,0.3587928786432928,0.5560716212746981,-0.007283066015238162,0.6188362396436959,0.5559651481903103,-0.005062007544718829,0.6188703353726691,0.002223870447193124,7.22930319092602,7.229303190926012,3.4380962519552507,4.569765204686572,-0.007177579707826979,0.012081972144102286,-0.0070440035085159065,-1.5648921269287772,0.025230096616947518,1.5507403176147263,-0.7455534772670769,-0.015466802156813024,0.018033090237750446,-0.015134722652406146,-1.53956016549459,0.06617965898978583,1.5146854161873133,-0.7200731123834738,0.0022428632358973037,0.0022428632358973037,0.0022428632358973037,False,0.005227817000559298
5699.849935182,-0.07744528034984946,0.354753193861993,0.35875447543584815,0.5560529694626047,-0.007889885925947264,0.6188093573984846,0.555938403837144,-0.00544781836342759,0.6188625141503356,0.0024453312460105143,7.963637166160331,7.96363716616032,3.7751077218023696,4.984980885710585,-0.007978575078140057,0.01327951525626002,-0.007803521366838955,-1.5628098490725664,0.029507999519859152,1.5468094790413902,-0.7430749695213912,-0.01728388973156066,0.02152233854349894,-0.01679402376847032,-1.533741350638837,0.07804615378612403,1.503227695057554,-0.7190959372844347,0.002451535009748072,0.002451535009748072,0.002451535009748072,False,0.00500164900040545
5699.877110625,-0.07686755182163423,0.3547423477085976,0.3587022216584937,0.5560453771552281,-0.008294295895697927,0.6187727797543365,0.5559042523479445,-0.005842648114460881,0.6188458443972221,0.002456792929108059,8.68759333834712,8.687593338347108,4.145694620358385,5.403682246973014,-0.00887722020901148,0.014707083783438026,-0.00864687196758317,-1.5603485967747999,0.034552403605681674,1.5421180152999638,-0.7407548574791473,-0.019243727497846103,0.02535567947775548,-0.018558634816570288,-1.5273843510168728,0.09096464983129247,1.4907009994698939,-0.7185851271707431,0.002666027097050187,0.002666027097050187,0.002666027097050187,False,0.00510540300001594
